nohup: ignoring input
WARNING:tensorflow:From /data3T/zml/experiment/lw-eg-recurrent/monodepth_model.py:236: calling reduce_mean (from tensorflow.python.ops.math_ops) with keep_dims is deprecated and will be removed in a future version.
Instructions for updating:
keep_dims is deprecated, use keepdims instead
/data3T/users/zml/.conda/envs/leftmono/lib/python2.7/site-packages/tensorflow/python/ops/gradients_impl.py:97: UserWarning: Converting sparse IndexedSlices to a dense Tensor of unknown shape. This may consume a large amount of memory.
  "Converting sparse IndexedSlices to a dense Tensor of unknown shape. "
2020-03-27 19:33:54.084994: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2020-03-27 19:33:54.774829: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1105] Found device 0 with properties: 
name: GeForce GTX 1080 Ti major: 6 minor: 1 memoryClockRate(GHz): 1.683
pciBusID: 0000:05:00.0
totalMemory: 10.92GiB freeMemory: 10.77GiB
2020-03-27 19:33:54.774863: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1195] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: GeForce GTX 1080 Ti, pci bus id: 0000:05:00.0, compute capability: 6.1)
total number of samples: 29000
total number of steps: 181250
============================
2
number of trainable parameters: 23666576
batch   6500 | examples/s: 10.98 | loss: 1.70575 | time elapsed: 1.32h | time left: 35.55h
batch   6600 | examples/s: 11.21 | loss: 1.46701 | time elapsed: 1.34h | time left: 35.52h
batch   6700 | examples/s: 11.31 | loss: 1.70219 | time elapsed: 1.36h | time left: 35.49h
batch   6800 | examples/s: 10.83 | loss: 1.50793 | time elapsed: 1.38h | time left: 35.46h
batch   6900 | examples/s: 10.99 | loss: 1.33363 | time elapsed: 1.40h | time left: 35.43h
batch   7000 | examples/s: 11.29 | loss: 1.44157 | time elapsed: 1.42h | time left: 35.41h
batch   7100 | examples/s: 11.33 | loss: 1.07121 | time elapsed: 1.44h | time left: 35.38h
batch   7200 | examples/s: 11.26 | loss: 1.38232 | time elapsed: 1.46h | time left: 35.35h
batch   7300 | examples/s: 11.33 | loss: 1.46595 | time elapsed: 1.48h | time left: 35.32h
batch   7400 | examples/s: 11.33 | loss: 1.52990 | time elapsed: 1.50h | time left: 35.29h
batch   7500 | examples/s: 11.39 | loss: 1.40765 | time elapsed: 1.52h | time left: 35.27h
batch   7600 | examples/s: 10.81 | loss: 1.58741 | time elapsed: 1.54h | time left: 35.24h
batch   7700 | examples/s: 11.09 | loss: 1.81443 | time elapsed: 1.56h | time left: 35.22h
batch   7800 | examples/s: 10.83 | loss: 1.35338 | time elapsed: 1.58h | time left: 35.20h
batch   7900 | examples/s: 11.21 | loss: 1.34471 | time elapsed: 1.60h | time left: 35.17h
batch   8000 | examples/s: 11.37 | loss: 1.39103 | time elapsed: 1.62h | time left: 35.15h
batch   8100 | examples/s: 10.79 | loss: 1.22958 | time elapsed: 1.64h | time left: 35.12h
batch   8200 | examples/s: 10.99 | loss: 1.45988 | time elapsed: 1.66h | time left: 35.10h
