nohup: ignoring input
WARNING:tensorflow:From /data3T/zml/experiment/lw-eg-recurren-bilater-distill/monodepth_model.py:240: calling reduce_mean (from tensorflow.python.ops.math_ops) with keep_dims is deprecated and will be removed in a future version.
Instructions for updating:
keep_dims is deprecated, use keepdims instead
/data3T/users/zml/.conda/envs/leftmono/lib/python2.7/site-packages/tensorflow/python/ops/gradients_impl.py:97: UserWarning: Converting sparse IndexedSlices to a dense Tensor of unknown shape. This may consume a large amount of memory.
  "Converting sparse IndexedSlices to a dense Tensor of unknown shape. "
2020-04-10 21:15:52.469327: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2020-04-10 21:15:52.910107: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1105] Found device 0 with properties: 
name: GeForce GTX 1080 Ti major: 6 minor: 1 memoryClockRate(GHz): 1.683
pciBusID: 0000:05:00.0
totalMemory: 10.92GiB freeMemory: 10.77GiB
2020-04-10 21:15:52.910145: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1195] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: GeForce GTX 1080 Ti, pci bus id: 0000:05:00.0, compute capability: 6.1)
total number of samples: 29000
total number of steps: 145000
============================
2
number of trainable parameters: 23747176
batch  17900 | examples/s: 9.37 | loss: 1.28673 | time elapsed: 2.13h | time left: 15.09h
batch  18000 | examples/s: 9.59 | loss: 0.84563 | time elapsed: 2.14h | time left: 15.08h
batch  18100 | examples/s: 9.49 | loss: 1.29897 | time elapsed: 2.15h | time left: 15.06h
batch  18200 | examples/s: 9.39 | loss: 1.43827 | time elapsed: 2.16h | time left: 15.05h
batch  18300 | examples/s: 9.43 | loss: 1.36067 | time elapsed: 2.17h | time left: 15.04h
batch  18400 | examples/s: 9.24 | loss: 1.75614 | time elapsed: 2.18h | time left: 15.03h
batch  18500 | examples/s: 9.52 | loss: 1.86561 | time elapsed: 2.20h | time left: 15.02h
batch  18600 | examples/s: 9.49 | loss: 1.35409 | time elapsed: 2.21h | time left: 15.00h
batch  18700 | examples/s: 9.32 | loss: 0.85437 | time elapsed: 2.22h | time left: 14.99h
batch  18800 | examples/s: 9.64 | loss: 1.38560 | time elapsed: 2.23h | time left: 14.98h
batch  18900 | examples/s: 9.37 | loss: 1.13606 | time elapsed: 2.24h | time left: 14.97h
batch  19000 | examples/s: 9.41 | loss: 1.15500 | time elapsed: 2.25h | time left: 14.95h
batch  19100 | examples/s: 9.46 | loss: 1.20669 | time elapsed: 2.27h | time left: 14.94h
batch  19200 | examples/s: 9.55 | loss: 1.80552 | time elapsed: 2.28h | time left: 14.93h
batch  19300 | examples/s: 9.71 | loss: 0.85056 | time elapsed: 2.29h | time left: 14.92h
batch  19400 | examples/s: 9.03 | loss: 0.72230 | time elapsed: 2.30h | time left: 14.90h
batch  19500 | examples/s: 9.32 | loss: 1.12326 | time elapsed: 2.31h | time left: 14.89h
batch  19600 | examples/s: 9.45 | loss: 1.15370 | time elapsed: 2.33h | time left: 14.88h
batch  19700 | examples/s: 9.44 | loss: 1.36557 | time elapsed: 2.34h | time left: 14.87h
batch  19800 | examples/s: 9.41 | loss: 0.99851 | time elapsed: 2.35h | time left: 14.86h
batch  19900 | examples/s: 9.63 | loss: 1.47126 | time elapsed: 2.36h | time left: 14.84h
batch  20000 | examples/s: 9.57 | loss: 0.90217 | time elapsed: 2.37h | time left: 14.83h
batch  20100 | examples/s: 9.51 | loss: 0.97805 | time elapsed: 2.38h | time left: 14.82h
batch  20200 | examples/s: 9.28 | loss: 1.24380 | time elapsed: 2.40h | time left: 14.81h
batch  20300 | examples/s: 9.49 | loss: 1.51755 | time elapsed: 2.41h | time left: 14.79h
batch  20400 | examples/s: 9.41 | loss: 0.74627 | time elapsed: 2.42h | time left: 14.78h
batch  20500 | examples/s: 9.50 | loss: 1.17714 | time elapsed: 2.43h | time left: 14.77h
batch  20600 | examples/s: 9.53 | loss: 1.71864 | time elapsed: 2.44h | time left: 14.76h
batch  20700 | examples/s: 9.38 | loss: 0.94937 | time elapsed: 2.46h | time left: 14.74h
batch  20800 | examples/s: 9.34 | loss: 1.19567 | time elapsed: 2.47h | time left: 14.73h
batch  20900 | examples/s: 9.23 | loss: 1.74266 | time elapsed: 2.48h | time left: 14.72h
batch  21000 | examples/s: 9.63 | loss: 1.00656 | time elapsed: 2.49h | time left: 14.71h
batch  21100 | examples/s: 9.52 | loss: 1.56678 | time elapsed: 2.50h | time left: 14.70h
batch  21200 | examples/s: 9.41 | loss: 1.37030 | time elapsed: 2.51h | time left: 14.68h
batch  21300 | examples/s: 9.41 | loss: 0.88370 | time elapsed: 2.53h | time left: 14.67h
batch  21400 | examples/s: 9.10 | loss: 0.99180 | time elapsed: 2.54h | time left: 14.66h
batch  21500 | examples/s: 9.29 | loss: 1.19941 | time elapsed: 2.55h | time left: 14.65h
batch  21600 | examples/s: 9.60 | loss: 0.98461 | time elapsed: 2.56h | time left: 14.64h
batch  21700 | examples/s: 9.59 | loss: 1.30087 | time elapsed: 2.57h | time left: 14.62h
batch  21800 | examples/s: 9.50 | loss: 0.89527 | time elapsed: 2.59h | time left: 14.61h
batch  21900 | examples/s: 9.58 | loss: 1.36552 | time elapsed: 2.60h | time left: 14.60h
batch  22000 | examples/s: 9.35 | loss: 0.83095 | time elapsed: 2.61h | time left: 14.59h
batch  22100 | examples/s: 9.64 | loss: 1.33044 | time elapsed: 2.62h | time left: 14.57h
batch  22200 | examples/s: 9.65 | loss: 1.05259 | time elapsed: 2.63h | time left: 14.56h
batch  22300 | examples/s: 9.71 | loss: 1.10389 | time elapsed: 2.64h | time left: 14.55h
batch  22400 | examples/s: 9.26 | loss: 1.59412 | time elapsed: 2.66h | time left: 14.54h
batch  22500 | examples/s: 9.63 | loss: 1.34477 | time elapsed: 2.67h | time left: 14.52h
batch  22600 | examples/s: 9.66 | loss: 1.14777 | time elapsed: 2.68h | time left: 14.51h
batch  22700 | examples/s: 9.39 | loss: 1.28745 | time elapsed: 2.69h | time left: 14.50h
batch  22800 | examples/s: 9.42 | loss: 0.89367 | time elapsed: 2.70h | time left: 14.49h
batch  22900 | examples/s: 9.40 | loss: 0.86475 | time elapsed: 2.71h | time left: 14.48h
batch  23000 | examples/s: 9.54 | loss: 1.38583 | time elapsed: 2.73h | time left: 14.46h
