nohup: ignoring input
WARNING:tensorflow:From /data3T/zml/experiment/lw-eg-recur-bila-distill+Nonlocal/monodepth_model.py:284: calling reduce_mean (from tensorflow.python.ops.math_ops) with keep_dims is deprecated and will be removed in a future version.
Instructions for updating:
keep_dims is deprecated, use keepdims instead
/data3T/users/zml/.conda/envs/leftmono/lib/python2.7/site-packages/tensorflow/python/ops/gradients_impl.py:97: UserWarning: Converting sparse IndexedSlices to a dense Tensor of unknown shape. This may consume a large amount of memory.
  "Converting sparse IndexedSlices to a dense Tensor of unknown shape. "
2020-04-11 21:15:54.116045: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2020-04-11 21:15:54.833467: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1105] Found device 0 with properties: 
name: GeForce GTX 1080 Ti major: 6 minor: 1 memoryClockRate(GHz): 1.683
pciBusID: 0000:03:00.0
totalMemory: 10.92GiB freeMemory: 10.77GiB
2020-04-11 21:15:54.833502: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1195] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: GeForce GTX 1080 Ti, pci bus id: 0000:03:00.0, compute capability: 6.1)
total number of samples: 29000
total number of steps: 72500
============================
2
number of trainable parameters: 23747176
batch  14500 | examples/s: 7.60 | loss: 0.77284 | time elapsed: 2.16h | time left: 8.63h
batch  14600 | examples/s: 7.58 | loss: 0.74727 | time elapsed: 2.17h | time left: 8.61h
batch  14700 | examples/s: 7.44 | loss: 1.41630 | time elapsed: 2.19h | time left: 8.60h
batch  14800 | examples/s: 7.61 | loss: 0.63324 | time elapsed: 2.20h | time left: 8.58h
batch  14900 | examples/s: 7.52 | loss: 1.13146 | time elapsed: 2.22h | time left: 8.57h
batch  15000 | examples/s: 7.51 | loss: 0.89237 | time elapsed: 2.23h | time left: 8.55h
batch  15100 | examples/s: 7.44 | loss: 0.72347 | time elapsed: 2.25h | time left: 8.54h
batch  15200 | examples/s: 7.53 | loss: 0.78216 | time elapsed: 2.26h | time left: 8.52h
batch  15300 | examples/s: 7.64 | loss: 0.92561 | time elapsed: 2.27h | time left: 8.50h
batch  15400 | examples/s: 7.56 | loss: 0.71347 | time elapsed: 2.29h | time left: 8.49h
batch  15500 | examples/s: 7.60 | loss: 0.90957 | time elapsed: 2.30h | time left: 8.47h
batch  15600 | examples/s: 7.51 | loss: 0.67434 | time elapsed: 2.32h | time left: 8.46h
batch  15700 | examples/s: 7.59 | loss: 0.83366 | time elapsed: 2.33h | time left: 8.44h
